state,account length,area code,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn
47.0,-1.2604112791221236,0.0,0.0,0.0,0.0,0.9547142764925446,0.4443713360291865,0.9548757946077535,-0.2547713672702024,-0.27889395641086856,-0.25459114114710646,0.5892551726884563,0.3542598630674592,0.5874255936118571,-0.4152755513090071,3.0,-0.4119621944713665,1.0,0.0
31.0,1.5045178701815827,0.0,0.0,0.0,0.0,0.6834480804318773,-0.6595347281997491,0.6831768727355658,1.5546154672945462,-1.4946067168123742,1.5557204217868974,0.9754715708832739,-1.8216635960015581,0.9747276456271584,0.05290124579347148,4.0,0.05493820373479697,2.0,1.0
6.0,0.0846893881067065,0.0,0.0,0.0,0.0,0.6064671329011476,-0.007226599337196282,0.6066267796684016,0.09090843190974418,-2.4570459854635662,0.09166870850265858,-0.43075223792862605,-0.37104795662221324,-0.4292422929283103,-0.2712211522005521,6.0,-0.2652220693208582,1.0,0.0
6.0,1.1308787959513522,1.0,0.0,0.0,0.0,-1.0247958028690807,-1.311842857062302,-1.024644921889617,2.3822716721882466,-1.140023828361935,2.383025834372913,-0.8763865435380309,1.3386061897891575,-0.8781605804915008,0.05290124579347148,4.0,0.05493820373479697,2.0,0.0
30.0,1.3301529688741418,0.0,0.0,0.0,0.0,0.6669521631038636,-3.5196549855201735,0.6670043178622215,-1.1061313298219564,1.2407469940910136,-1.1051354698169982,-1.310137267664518,0.30245216166105404,-1.3094742293267234,0.1969556449019265,1.0,0.2016783288853053,2.0,0.0
11.0,-1.9329616127365385,1.0,0.0,0.0,0.0,-0.441940057279269,0.19348359415897384,-0.4424329464492136,-2.1787263638488765,0.025034233689507877,-2.178773392892107,0.07231937818154667,0.8205291757251058,0.07248991081878543,-1.063520347297054,5.0,-1.0656227519599952,1.0,0.0
33.0,-0.8120443900458468,1.0,0.0,0.0,0.0,-0.48776204985708443,0.4443713360291865,-0.4877161000945785,-0.12440070015090836,0.22765302708975885,-0.12445321107739658,1.0824238042295315,0.7169137729122954,1.080355477994968,1.3854044375466787,6.0,1.3889393414666924,1.0,0.0
34.0,1.3799715121048393,1.0,0.0,0.0,0.0,0.8099167799466479,0.5447264327772715,0.8104009710725427,0.007945280106556672,-0.0762751630106176,0.008008610600701346,-1.6805088905487793,0.9241445785379161,-1.6791716426140568,0.44905084334172224,2.0,0.45513854505436535,2.0,0.0
43.0,-0.28894968612352406,1.0,1.0,1.0,19.0,-0.20733145528085398,0.19348359415897384,-0.20739181562327313,-0.22711698333580654,0.1769983287396961,-0.22670444184645405,0.23472832511475236,-1.2517788805311012,0.2353328190524915,1.0972956393297695,3.0,1.0954590911656752,0.0,1.0
20.0,2.5507072780262283,2.0,0.0,0.0,0.0,0.4561709972459128,2.2507630774947174,0.4556829341838528,-0.8987234503139884,-0.27889395641086856,-0.8983091166704943,-0.19902239901173518,-1.199971179124696,-0.20038198946472308,1.3854044375466787,5.0,1.3889393414666924,3.0,0.0
2.0,-0.3885867725849189,0.0,0.0,1.0,9.0,-0.6343924261060937,-0.6093571798257067,-0.6343472642795689,-0.18366009429604205,1.4433657874912647,-0.18255050128708863,0.2783014572187828,-0.9409326720926702,0.279344415872412,0.3770236437874951,7.0,0.37509847679045155,0.0,0.0
9.0,-0.8369536616611956,1.0,0.0,1.0,17.0,-0.07902987606297085,0.8959692713955693,-0.0790895469614064,1.5328870227746636,0.784854708940449,1.5324815057030212,-0.5297820836196049,-1.5108173875631272,-0.5304689656141276,1.601486036209361,7.0,1.6023795235037959,1.0,0.0
29.0,-1.13586492104538,2.0,0.0,0.0,0.0,-1.076116434556234,-0.8100673733218767,-1.076397097484319,-0.6913155708060205,0.7342000105903862,-0.6914827635239904,0.8407909807435429,-0.2674325538094029,0.8426928551673969,-0.4873027508632343,2.0,-0.4920022627352803,1.0,0.0
48.0,0.9565138946439111,1.0,0.0,0.0,0.0,-0.9294860583072247,-1.0609551151920895,-0.9297659332993288,0.9067127579744177,-0.0762751630106176,0.9073546630467345,-0.5812776033789139,1.2349907869763472,-0.5832828817980324,-0.3072347519776657,10.0,-0.3052421034528148,3.0,0.0
20.0,-0.28894968612352406,1.0,0.0,0.0,0.0,-0.6362253058092062,0.1433060457849313,-0.6365036049293481,-0.06316599286760365,1.8486033742917665,-0.06403202925931649,1.8429730191362488,-0.8891249706862651,1.8417561029795957,0.08891484557058507,4.0,0.09495823786675357,0.0,0.0
40.0,0.5579655487983319,1.0,0.0,0.0,0.0,-0.35579471123297574,0.4443713360291865,-0.35617932045804274,-1.1081066429601278,2.6084238495427075,-1.1074593614253858,-1.6052462078236351,-0.16381715099659255,-1.6043519280201919,0.9532412402213145,12.0,0.9487189660151668,1.0,0.0
47.0,0.807058264951819,0.0,0.0,0.0,0.0,0.5129902680424043,-0.7097122765737917,0.5128259614030029,1.052885930199081,-0.582822146511245,1.0537598343751582,1.7736521271525636,-0.7337018664670495,1.7757387077497144,0.845200440889973,3.0,0.8419988749966151,1.0,0.0
1.0,-0.8618629332765443,1.0,0.0,1.0,21.0,-1.5636624355841897,-0.3082918895814515,-1.5637300843344346,1.795603670151423,-1.393297320112249,1.795081257450829,-0.828852217606361,0.7169137729122954,-0.8297478239895884,-0.09115315331498353,2.0,-0.09180192141571135,2.0,0.0
49.0,0.7821489933364703,2.0,0.0,0.0,0.0,-0.06436683843806972,-0.4086469863295365,-0.06399516241295183,-0.2527960541320314,-0.17758455971074308,-0.2522672495387188,-0.0920701656654779,-0.6300864636542391,-0.09035299741492143,-1.3516291455139637,3.0,-1.3457629908836932,2.0,0.0
39.0,0.38360064749089096,0.0,0.0,1.0,6.0,0.5001601101206157,-1.7634407924286848,0.49988791750432754,-0.9402050262155824,-1.190678526711998,-0.9401391656214725,0.62094472330957,-0.2674325538094029,0.6226348710677936,-0.19919395264632495,3.0,-0.19852201243426307,1.0,0.0
5.0,-0.8369536616611956,0.0,0.0,0.0,0.0,1.0408596225388373,0.24366114253301638,1.0411294205989248,0.45831667560957295,0.22765302708975885,0.4588435826279119,-2.060783498002138,-1.0963557763118856,-2.0620725349473665,1.0612820395526552,2.0,1.0554390570337184,1.0,0.0
9.0,0.1594172029527526,2.0,0.0,0.0,0.0,0.5569793809171066,0.594903981151314,0.5570309447234784,0.7585642726115834,-1.393297320112249,0.7586256001099226,1.0329088813840417,-0.5264710608414288,1.0319427214930557,-0.3792619515318935,5.0,-0.38528217171672857,3.0,0.0
28.0,-1.3351390939681698,1.0,0.0,0.0,0.0,0.5588122606202197,-0.8100673733218767,0.5591872853732579,-0.2113144782304379,-0.12692986136068035,-0.21043720058774024,-0.8684641558827525,-0.060201748183782204,-0.8693582611275169,2.213717232420294,3.0,2.216020046860467,2.0,0.0
8.0,-1.2105927358914261,1.0,0.0,1.0,25.0,-0.900159983057423,-1.8637958891767699,-0.9006553345273086,0.5353538879982469,1.2407469940910136,0.535532005704705,-0.4465970132391823,0.25064446025464887,-0.4468469316562782,0.9172276404442009,2.0,0.9220389432605288,2.0,0.0
47.0,-1.13586492104538,1.0,0.0,1.0,22.0,-2.6139025054677183,0.7454366262734416,-2.613867980776939,-1.1100819560982988,0.5315812171901353,-1.1097832530337732,0.4981477146527558,0.043413654629028145,0.4994023999720153,-1.9278467419477832,3.0,-1.9327234914857272,1.0,0.0
35.0,1.1059695243360035,0.0,0.0,1.0,24.0,0.4066832452618724,-0.45882453470357903,0.40716526956381893,0.8118977273422041,0.379617122139947,0.8120751071028395,-0.6307925262244033,-1.199971179124696,-0.6316956382999454,-0.8834523484114855,2.0,-0.87886259267753,1.0,0.0
29.0,-0.3885867725849189,2.0,0.0,1.0,22.0,-0.42361126024814283,0.8959692713955693,-0.42410405092609005,-0.0789684979729723,1.7979486759417038,-0.07797537890964229,0.5001283115665752,0.45787526588026956,0.4994023999720153,-0.667370749748803,5.0,-0.6654224106404266,3.0,0.0
35.0,-0.8120443900458468,1.0,0.0,0.0,0.0,0.8557387725244633,1.0966794648917393,0.8556841247179077,1.1536269002458082,0.5315812171901353,1.1536871735358285,-0.6288119293105838,-0.6818941650606443,-0.6272944786179533,-0.4873027508632343,1.0,-0.4920022627352803,2.0,0.0
5.0,0.7074211784904241,0.0,0.0,0.0,0.0,1.6768688795189155,1.447922303510037,1.6772499122838096,0.7289345755390166,1.3927110891412018,0.7284150092008831,0.17134922387252555,-0.47466335943502364,0.16931542382261036,-0.5593299504174621,2.0,-0.5587023196218749,4.0,1.0
27.0,-0.5380424022770112,1.0,1.0,0.0,0.0,0.16107736504478173,1.0966794648917393,0.16134243548898194,0.4523907361950594,-0.43085805146105677,0.4518719078027486,1.3379208061122567,0.8205291757251058,1.3400238992325,1.3133772379924515,3.0,1.3088992732027784,2.0,1.0
18.0,-0.18931259966212927,1.0,0.0,0.0,0.0,0.5826396967606834,-0.10758169608528134,0.5829070325208298,-0.2152651045067799,-0.582822146511245,-0.2150849838045155,2.9857774384101448,-0.2674325538094029,2.9860576202975326,-0.667370749748803,5.0,-0.6654224106404266,3.0,0.0
29.0,-1.6091410817370055,0.0,1.0,1.0,32.0,-0.561077237981589,1.0966794648917393,-0.5610316821870737,0.21337784647635358,-1.2919879234121234,0.21251107213881795,-1.7260626195666295,-0.5264710608414288,-1.7275843991159698,-0.3792619515318935,4.0,-0.38528217171672857,1.0,0.0
16.0,2.1023403889499517,2.0,0.0,0.0,0.0,-0.7791899226519899,-0.15775924445932388,-0.77882208781478,-0.24884542785568933,0.8861641056405745,-0.2499433579303312,-1.090291010230545,-0.7855095678734546,-1.08941624522712,-0.5593299504174621,6.0,-0.5587023196218749,1.0,0.0
2.0,0.33378210426019356,1.0,0.0,0.0,0.0,-0.7516967271053007,-0.5591796314516642,-0.7518678296925391,-0.1579810234998172,-0.27889395641086856,-0.15698769359482345,-0.9991835521948446,-1.3035865819375063,-0.9969918919052868,-0.3432483517547793,3.0,-0.345262137584772,7.0,1.0
22.0,1.1557880675667007,1.0,1.0,0.0,0.0,0.9748759532267833,-0.9606000184440043,0.9753610307806571,-0.24884542785568933,-1.4946067168123742,-0.2499433579303312,-1.5676148664610632,-0.16381715099659255,-1.5691426505642552,-0.23520755242343852,2.0,-0.23854204656622027,0.0,1.0
7.0,-1.0362278345839853,0.0,0.0,0.0,0.0,-0.018544845860254316,2.3511181742428024,-0.018712008767586958,0.1699209574365891,-0.582822146511245,0.17068102318783973,0.9259566480377843,-0.11200944959018738,0.926314889125246,1.1693228388839967,6.0,1.175499159429589,1.0,1.0
17.0,-1.4098669088142157,1.0,0.0,1.0,15.0,0.2985433427782279,-0.8100673733218767,0.298270066749966,2.2301725605490703,-0.43085805146105677,2.2296489882193256,-0.7555701317950363,0.4060675644738644,-0.7549281093957233,0.5931052424501773,3.0,0.588538658827555,0.0,0.0
1.0,-0.4134960442002676,1.0,0.0,0.0,0.0,0.5496478621046567,-1.7132632440546423,0.5494837524492509,-0.08884506366382791,-1.2413332250620606,-0.08959483695158087,0.3991178689617769,-0.9409326720926702,0.3981757272861984,0.3410100440103809,7.0,0.33507844265849496,1.0,0.0
37.0,-0.08967551320073444,1.0,1.0,0.0,0.0,-3.075788190652098,-1.6630856956805997,-3.0753248798297035,1.1121453243442152,-0.5321674481611822,1.1118571245848503,-0.6347537200520422,-0.6300864636542391,-0.6360967979819373,-0.919465948188599,9.0,-0.9188826268094866,1.0,0.0
0.0,1.3550622404894905,2.0,0.0,0.0,0.0,-1.0376259607908689,-0.2079367928333664,-1.0375829657882922,-1.9219356558866305,-1.0387144316618095,-1.9208214243610744,-0.23863433728812675,-0.9409326720926702,-0.2399924266026516,1.0252684397755416,4.0,1.0287590342790807,1.0,0.0
33.0,-0.8120443900458468,2.0,1.0,1.0,26.0,1.6713702404095774,-0.10758169608528134,1.6718590606593609,1.048935303922739,0.07568893203957061,1.049112051158383,-0.7139775966048253,-0.7855095678734546,-0.7153176722577943,-0.7393979493030307,2.0,-0.7454624789043404,1.0,1.0
28.0,0.7323304501057728,0.0,0.0,1.0,26.0,-0.05886819932873218,-0.007226599337196282,-0.058604310788503575,-0.12440070015090836,-0.785440939911496,-0.12445321107739658,1.0289476875564028,1.2349907869763472,1.0275415618110637,-1.819805942616442,5.0,-1.8260034004671757,1.0,0.0
18.0,-2.3066006869667692,1.0,0.0,1.0,32.0,0.6192972908229357,0.39419378765514396,0.619564823567077,-0.6142783584173471,0.7342000105903862,-0.6147943404471969,-0.23269254654666835,0.872336877131511,-0.23119010723866767,-0.05513955353786993,3.0,-0.05178188728375475,1.0,0.0
5.0,0.6576026352597267,2.0,0.0,0.0,0.0,0.34803109476226884,-0.7097122765737917,0.3478659016948893,-0.10859819504553915,0.07568893203957061,-0.10818596981868275,1.9162551049475731,-0.9409326720926702,1.9165758175734606,1.4574316371009066,2.0,1.455639398353287,4.0,0.0
25.0,0.7074211784904241,2.0,0.0,0.0,0.0,0.4323435611054491,-1.8637958891767699,0.4319631870362802,-0.16785758919067284,-0.380203353110994,-0.16860715163676201,-1.3655939812514664,1.2867984883827523,-1.3666893051926203,0.6651324420044045,4.0,0.6685787270914688,3.0,0.0
7.0,0.25905428941414743,1.0,0.0,1.0,9.0,0.7567632685563819,0.494548884403229,0.756492454828061,-1.384650482304085,1.1394375973908881,-1.3840024628235197,-0.028691064423251655,0.4060675644738644,-0.02873676186703227,0.3770236437874951,3.0,0.37509847679045155,1.0,0.0
3.0,0.9565138946439111,0.0,0.0,0.0,0.0,-0.5592443582784761,1.6988100453802497,-0.5588753415372945,-0.7090933890495607,-0.12692986136068035,-0.7100738963910919,1.8469342129638877,1.2349907869763472,1.8461572626615876,-0.7754115490801443,2.0,-0.7721425016589782,1.0,0.0
1.0,0.1345079313374039,0.0,0.0,0.0,0.0,-1.7139585712394243,-0.25811434120740895,-1.7135957594940938,-1.8211946858399033,-0.785440939911496,-1.820894085200404,0.0564746028709904,-0.6818941650606443,0.05488527209081676,1.0612820395526552,3.0,1.0554390570337184,1.0,0.0
19.0,-0.5878609455077085,1.0,0.0,0.0,0.0,-0.907491501869873,-1.8136183408027273,-0.9071243564766467,0.46226730188591497,0.784854708940449,0.46116747423629995,0.521914877618591,0.4060675644738644,0.5214081983819759,-0.09115315331498353,5.0,-0.09180192141571135,1.0,0.0
37.0,-1.8582337978904926,2.0,0.0,0.0,0.0,0.9492156373832066,-0.9606000184440043,0.9494849429833057,0.20745190706184055,0.025034233689507877,0.20786328892204267,-0.7139775966048253,-0.6818941650606443,-0.7153176722577943,1.7095268355407025,6.0,1.709099614522347,5.0,0.0
32.0,-0.5131331306616624,1.0,0.0,0.0,0.0,-0.1303505077501243,-1.010777566818047,-0.13084172255610896,0.7091814441573054,-0.3295486547609313,0.7098238763337812,0.7675088949322182,-0.8373172692798598,0.7678731405735318,0.5570916426730637,6.0,0.5618586360729171,2.0,0.0
41.0,-0.9116814765072417,0.0,0.0,1.0,24.0,1.86932124834574,-1.5125530505584721,1.8691642301141647,-0.9540322181827801,-0.582822146511245,-0.9540825152717987,0.4763611486007406,-0.37104795662221324,0.47739660156205543,0.6291188422272909,4.0,0.6285586929595122,1.0,0.0
0.0,-1.0113185629686365,1.0,0.0,1.0,8.0,1.3212902171150678,0.2938386909070589,1.3214537050702293,-0.24687011471751777,-1.5959161135124997,-0.24761946632194318,1.151744696213217,1.9084909052596144,1.1507740329068412,-0.09115315331498353,3.0,-0.09180192141571135,2.0,0.0
37.0,-0.5380424022770112,1.0,0.0,0.0,0.0,-1.2300783296176936,-0.7097122765737917,-1.2305754539435374,-0.29230231689545383,-0.17758455971074308,-0.2917734068813094,0.7100715844314509,2.3229525165108558,0.7106580647076346,-0.2712211522005521,5.0,-0.2652220693208582,1.0,0.0
44.0,-1.310229822352821,1.0,0.0,0.0,0.0,1.5760604958477216,-0.5090020830776216,1.575901901744184,0.14819251291670688,0.8355094072905117,0.14744210710396258,0.0703387812677272,-0.11200944959018738,0.07248991081878543,1.3493908377695651,2.0,1.3489193073347352,2.0,1.0
50.0,0.807058264951819,2.0,0.0,0.0,0.0,2.120425767672168,-0.358469437955494,2.1203779158134495,0.5156007566165357,0.8355094072905117,0.514616981229216,0.8982282912443107,-0.11200944959018738,0.8999079310332934,0.7371596415586322,10.0,0.7352787839780633,0.0,1.0
38.0,1.0063324378746086,2.0,0.0,1.0,33.0,0.9235553215396298,0.04295094903684625,0.9236088551859541,1.1160959506205572,-0.6334768448613077,1.1165049078016256,1.2369103635074579,-0.4228556580286184,1.238797226546683,-1.3876427452910773,3.0,-1.3857830250156502,1.0,0.0
0.0,0.48323773395228575,0.0,0.0,1.0,27.0,1.185657119084734,-0.25811434120740895,1.1856042441341355,0.32794600849027894,-1.747880208562688,0.32870565255820205,-1.7636939609292013,1.2867984883827523,-1.7627936765719063,-0.9914931477428265,8.0,-0.9855826836960817,0.0,0.0
24.0,-0.23913114289282666,1.0,0.0,0.0,0.0,-0.48226341074774637,1.0966794648917393,-0.48232524847013025,2.5580745414854773,-0.6334768448613077,2.557317705001989,1.7142342197379763,0.872336877131511,1.714122472201826,-1.6757515435079873,2.0,-1.679263275316667,3.0,1.0
37.0,-0.5131331306616624,1.0,0.0,0.0,0.0,2.6464622424654887,-2.616459114787408,2.646525034359592,0.713132070433648,-0.9374050349616841,0.7121477679421692,-0.2742850817368794,-1.148163477718291,-0.2752017040585882,1.0252684397755416,5.0,1.0287590342790807,0.0,1.0
49.0,0.5579655487983319,1.0,0.0,0.0,0.0,2.4136865201701867,0.594903981151314,2.4136402441834304,-0.4009445394948656,0.4302718204900098,-0.4009963124755302,-0.6505984953625991,-0.31924025521580807,-0.6493002770279136,0.9172276404442009,4.0,0.9220389432605288,1.0,1.0
33.0,-0.7622258468151495,1.0,1.0,0.0,0.0,-0.03870652259449351,0.6450815295253566,-0.03919724494049017,-0.6419327423517424,-0.3295486547609313,-0.6426810397478493,-0.3832179119969561,0.56149066869308,-0.3852306961083898,1.2053364386611103,3.0,1.202179182184227,3.0,1.0
40.0,-0.9365907481225904,2.0,0.0,1.0,30.0,-0.4712661325290708,-0.4086469863295365,-0.4715435452212337,-2.3090970309681706,0.12634363038963337,-2.308911322961817,-0.7040746120357274,-0.060201748183782204,-0.7021141932118184,1.0972956393297695,3.0,1.0954590911656752,1.0,0.0
37.0,1.6041549566429776,2.0,0.0,0.0,0.0,0.3535297338716064,-0.358469437955494,0.35325675331933715,0.2765878668978299,-0.0762751630106176,0.27758003717367247,-0.0920701656654779,0.5096829672866747,-0.09035299741492143,-1.0995339470741676,5.0,-1.1056427860919522,3.0,0.0
38.0,-1.2105927358914261,1.0,0.0,0.0,0.0,0.4543381175428003,-0.7097122765737917,0.45460476385896265,-0.7861306014382347,-0.27889395641086856,-0.7867623194678854,-1.028892505902138,2.1675294122916404,-1.027800009679231,0.16094204512481225,2.0,0.1616582947533487,3.0,0.0
26.0,0.9066953514132138,1.0,0.0,0.0,0.0,-0.8506722310733821,-0.6595347281997491,-0.8510594995823854,-0.6695871262861383,0.48092651884007254,-0.6705677390485013,-0.15742986382152419,2.0121063080724246,-0.1563703926448018,1.8535812346491574,3.0,1.8558397396728559,1.0,0.0
37.0,-1.310229822352821,2.0,0.0,0.0,0.0,-1.1164397880247114,-1.5627305989325146,-1.1162893995052356,1.4420226184187925,-0.43085805146105677,1.4418497329759015,0.25651489116676757,2.737414127762097,0.2573386174624522,0.7731732413357458,7.0,0.7752988181100205,2.0,0.0
7.0,0.5330562771829832,1.0,0.0,0.0,0.0,0.5624780200264448,-0.4086469863295365,0.5624217963479262,0.32992132162844995,0.07568893203957061,0.33102954416658925,0.264437278822046,0.19883675884824367,0.2661409368264361,-0.1631803528692107,7.0,-0.15850197830230647,3.0,0.0
9.0,1.0312417094899573,1.0,0.0,0.0,0.0,-1.1219384271340493,0.8457917230215267,-1.121680251129684,1.7264677103154338,1.7979486759417038,1.7253645091991985,0.4268462257552511,-0.00839404677737703,0.4289838450601422,0.7011460417815181,4.0,0.6952587498461067,0.0,0.0
35.0,-0.18931259966212927,1.0,0.0,0.0,0.0,0.018112748201998,1.7489875937542922,0.017945782278660626,-0.35353702417875854,0.379617122139947,-0.3545184803077767,-0.41292686570424975,0.1470290574418385,-0.41163765420034165,-1.279601945959736,2.0,-1.2790629339970985,0.0,0.0
40.0,-1.310229822352821,1.0,1.0,0.0,0.0,1.053689780460626,-0.4086469863295365,1.0540674644976002,0.1699209574365891,0.9368188039906372,0.17068102318783973,-0.6664432706731553,-0.7337018664670495,-0.6669049157558818,1.9256084342033846,6.0,1.9225397965594504,2.0,1.0
46.0,-0.014947698354688321,2.0,0.0,0.0,0.0,-3.304898153541175,-5.02498143674145,-3.3049751590311955,-0.16193164977615981,0.9368188039906372,-0.16163547681159954,-0.6466373015349596,-0.2674325538094029,-0.6448991173459216,-1.0995339470741676,4.0,-1.1056427860919522,1.0,0.0
6.0,-0.8618629332765443,1.0,0.0,0.0,0.0,-1.1879220964461035,-1.5125530505584721,-1.1874486409479517,1.025231546264685,2.152531564392143,1.0258731350745065,0.14758206090669085,-0.47466335943502364,0.14730962541265052,-0.9914931477428265,6.0,-0.9855826836960817,0.0,0.0
49.0,-1.634050353352354,0.0,0.0,0.0,0.0,-0.0955257933909845,2.200585529120675,-0.09526210183475116,0.32794600849027894,-1.5959161135124997,0.32870565255820205,0.8368297869159034,2.374760217917261,0.8382916954854049,-0.1271667530920971,3.0,-0.13182195554766854,1.0,0.0
44.0,-1.4347761804295645,1.0,0.0,0.0,0.0,0.4085161249649849,-0.5591796314516642,0.40824343988870837,-0.7367477729839566,-0.22823925806080583,-0.7356367040833567,1.320095433887881,2.633798724949287,1.31801810082254,-0.7033843495259164,3.0,-0.7054424447723832,0.0,0.0
42.0,-0.06476624158538573,0.0,0.0,0.0,0.0,-2.3004800762354614,-0.4086469863295365,-2.3001204162340554,-0.5392164591668442,0.12634363038963337,-0.5381059173704034,-0.12574031320041104,1.2867984883827523,-0.125562274870858,-0.9914931477428265,3.0,-0.9855826836960817,1.0,0.0
15.0,-0.08967551320073444,0.0,0.0,1.0,14.0,-2.120857865330425,-0.10758169608528134,-2.121144142302376,-0.47798175188353953,-0.7347862415614332,-0.4776847355523237,0.8586163529679192,-0.8373172692798598,0.8602974938953648,-3.6925131310263555,0.0,-3.693604993291829,2.0,0.0
14.0,-1.3351390939681698,2.0,0.0,0.0,0.0,-0.9551463741508015,-1.4623755021844296,-0.9556420210966802,-3.006382568742577,-1.140023828361935,-3.0060788054781216,-1.686450681290238,-1.0445480749054805,-1.6879739619780407,-0.4873027508632343,3.0,-0.4920022627352803,0.0,0.0
30.0,-0.6625887603537547,2.0,0.0,0.0,0.0,0.8392428551964496,0.24366114253301638,0.8395115698445625,0.02374778521192588,0.32896242378988433,0.024275851859415182,0.8863447097613928,-0.11200944959018738,0.8867044519873174,0.01688764601635789,5.0,0.014918169602839782,1.0,0.0
38.0,0.6825119068750755,2.0,0.0,1.0,25.0,0.5624780200264448,-0.057404147711238813,0.5624217963479262,-0.8927975108994753,-0.582822146511245,-0.893661333453719,0.6605566615859615,-0.21562485240299772,0.6622453082057221,0.4130372435646087,5.0,0.41511851092240876,1.0,0.0
31.0,0.23414501779879873,2.0,0.0,0.0,0.0,-0.0625339587349572,1.3977447551359945,-0.06291699208806202,-1.9258862821629728,-2.254427192063315,-1.9254692075778497,0.2426507127700302,-0.8373172692798598,0.24413513841647547,0.08891484557058507,2.0,0.09495823786675357,4.0,1.0
18.0,1.7536105863350697,0.0,0.0,0.0,0.0,0.5808068170575709,1.0465019165176968,0.5807506918710502,-3.340210489093497,0.7342000105903862,-3.340719197085948,1.819205856170414,-1.148163477718291,1.819750304569635,0.845200440889973,10.0,0.8419988749966151,3.0,0.0
26.0,0.009961573260660384,0.0,0.0,0.0,0.0,1.7025291953624917,-0.7598898249478342,1.702047829756271,0.21337784647635358,-0.9374050349616841,0.21251107213881795,0.04459102138807248,1.494029294008373,0.04608295272683281,1.0252684397755416,7.0,1.0287590342790807,2.0,1.0
5.0,1.4297900553355365,0.0,1.0,0.0,0.0,1.407435563161361,-2.365571372917195,1.4077073310614008,2.210419429167359,1.3420563907911391,2.211057855352224,-0.3653925397725798,-0.9409326720926702,-0.36322489769842914,-0.5233163506403479,6.0,-0.5186822854899182,1.0,1.0
14.0,0.9066953514132138,0.0,1.0,0.0,0.0,1.6145509696130858,-0.9606000184440043,1.6147160334402109,-0.5115620752324483,0.7342000105903862,-0.512543109678139,-0.15742986382152419,-0.21562485240299772,-0.1563703926448018,0.48506444311883584,4.0,0.4818185678090033,1.0,0.0
48.0,0.30887283264484483,1.0,0.0,1.0,19.0,-0.7920200805737786,-0.6093571798257067,-0.7917601317134557,-0.8809456320704487,1.2407469940910136,-0.8820418754117804,0.914073066554867,-0.31924025521580807,0.91311141007927,0.44905084334172224,7.0,0.45513854505436535,2.0,0.0
15.0,-0.03985696997003703,1.0,0.0,1.0,26.0,0.703609757166116,0.19348359415897384,0.7036621089084687,-0.8947728240376464,2.203186262742206,-0.893661333453719,-2.0290939473810248,0.872336877131511,-2.02686325749143,0.6651324420044045,4.0,0.6685787270914688,1.0,0.0
11.0,0.8319675365671676,1.0,0.0,0.0,0.0,0.19406919970080902,-2.817169308283578,0.19368754523567147,-0.7683527831946944,0.4302718204900098,-0.768171186600784,0.6031193510851937,-0.00839404677737703,0.605030232339825,-0.667370749748803,2.0,-0.6654224106404266,1.0,0.0
16.0,-0.8369536616611956,2.0,0.0,0.0,0.0,-0.3814550270765525,1.1468570132657818,-0.38097723793050436,0.8000458485131775,-0.380203353110994,0.8004556490609009,0.17531041770016503,-1.2517788805311012,0.17371658350460312,0.4130372435646087,3.0,0.41511851092240876,1.0,0.0
19.0,-1.3600483655835185,1.0,0.0,0.0,0.0,-0.45843597460728214,0.7956141746474842,-0.4586055013225584,-0.23896886216483373,-0.785440939911496,-0.23832389988839264,0.9021894850719496,-1.4072019847503168,0.9043090907152853,0.7371596415586322,4.0,0.7352787839780633,3.0,0.0
13.0,-0.06476624158538573,0.0,0.0,0.0,0.0,-0.37778926767032744,-0.8602449216959193,-0.3777427269558357,-0.8868715714849618,1.0381282006907626,-0.8866896586285556,1.0745014165742526,0.7169137729122954,1.075954318312976,-0.667370749748803,3.0,-0.6654224106404266,1.0,0.0
40.0,-0.712407303584452,1.0,0.0,0.0,0.0,0.4213462828867735,-2.7669917599095353,0.42118148378738446,-1.1535388451380635,-0.6841315432113705,-1.1539371935931393,-0.014826886026514838,-1.5108173875631272,-0.015533282821056352,-0.6313571499716893,6.0,-0.62540237650847,0.0,0.0
0.0,-0.5878609455077085,0.0,0.0,0.0,0.0,0.8209140581653235,-1.6630856956805997,0.8211826743214393,-0.021684416966010176,1.3420563907911391,-0.02220198030833829,-0.513937308309048,0.09522135603543332,-0.5128643268861593,1.5654724364322474,2.0,1.5623594893718387,0.0,0.0
2.0,-0.33876822935422146,0.0,0.0,0.0,0.0,-0.502425087481985,0.9461468197696118,-0.5028104846430335,-0.5747720956539246,0.32896242378988433,-0.5752881831046064,1.1002491764539073,0.30245216166105404,1.1023612764049286,0.6291188422272909,5.0,0.6285586929595122,2.0,0.0
6.0,-0.21422187127747797,1.0,0.0,0.0,0.0,1.6640387215971273,0.04295094903684625,1.6643118683851341,0.7328852018153592,1.6459845808915154,0.7330627924176584,-1.1100969793687407,0.1470290574418385,-1.1114220436370803,-0.667370749748803,6.0,-0.6654224106404266,1.0,1.0
22.0,-1.1607741926607287,1.0,0.0,1.0,13.0,0.5019929898237282,-0.45882453470357903,0.5020442581541071,-0.01180785127515456,0.6328906138902608,-0.012906413874787758,0.2981074263569786,0.5096829672866747,0.2969490546003807,-1.063520347297054,1.0,-1.0656227519599952,1.0,0.0
